x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c]  ID
-8.026625020866092 -1.4561749165807982 0.3527651205710696 -1.4818269664340344 310211.89677259553 2879.8830322054987 42646.0
-4.3264057620010306 -0.6885187514943524 0.7875425090920777 0.002809059308452396 310204.5026193804 2866.6748988576956 112.0
6.9369167542993155 1.5439533357832163 -0.4809916718746792 -0.21419523706202187 310217.61215799616 2729.314598501092 114.0
0.6457853350314973 -0.11225370884440077 -1.3022845471816642 -0.2822088580748767 310211.7587793341 2833.2786807410284 44023.0
4.121395769558259 0.7368598817440434 -2.1537133761610496 1.563906694005285 310229.6317987796 1884.2079219515256 70713.0
2.5238743651609092 0.30392145837426154 0.9134174019981255 0.5100287799706293 310205.40802224324 2891.295203905734 117.0
-4.7989001893155105 -1.0637302114006477 2.537815623574502 -0.14698021975853054 310205.176054791 2877.6894259391834 62381.0
-10.187786707951577 -1.0108136148526974 3.939240791380623 -0.1112439504097717 310210.993499853 2874.937209578288 119.0
0.0751749930058864 0.016548733155272454 1.1204580648895965 0.62002356397137 310208.9159317797 2892.104677997792 56787.0
0.10674724155137676 0.23991518536582743 1.124746422398666 0.9221460892094828 310207.4748655139 2901.9280627988674 67192.0
-8.5302524594168 -1.2307281733965894 2.3562434877268594 0.3199159564770837 310207.67197921505 2907.8805520782244 122.0
-0.5465538103461485 0.034333945411099194 -1.257490707095327 0.3618112756499544 310209.00791493093 2924.8095926715732 123.0
-10.448096926041039 -1.5248353234129335 3.0992222594362366 0.25354545205006357 310208.8629371949 2910.6063215300483 124.0
3.55387371834713 0.2333115818544741 -2.604427854294272 1.527842613368153 310206.3939188391 2893.8497610368286 125.0
1.7133773849243021 0.276700154537337 -0.17914574565863567 0.38253469151822417 310213.81784619344 2811.8844667904405 62379.0
-10.930822167601079 -1.4493081050659946 6.060125717584549 -0.9677362507556727 310206.6319859963 2896.488179915623 70712.0
16.588674954661094 2.3326817138821183 -4.582696684530974 1.4096948302606966 310208.6429205788 2908.9580146240587 128.0
3.9753219171371725 0.43375290600328265 -0.45790702049078946 0.9756459172962317 310209.1748503745 2905.4227007502936 129.0
4.069882371319543 0.7704350888273541 -4.366003914257848 0.4387918341786356 310211.73481013975 2880.9724549129687 55949.0
1.5144278820087873 0.28771245077871405 -3.2106999255505424 -0.42178931405675474 310208.7692679472 2921.4479130308796 131.0
-12.5233740977018 -1.0300843145265548 1.5250290546745866 -0.2209728703931703 310212.8697799007 2839.1399937262418 42103.0
-9.804124622524288 -1.0300975687820075 3.3979592140192647 -0.6658004424572888 310213.4534802357 2815.8171289624956 133.0
5.442609934109273 0.4956771316115511 -0.8457151559141232 0.023521304227400737 310216.95329586434 2751.688273960392 55948.0
