Sx Sy Sz x[mm] xp[mrad] y[mm] yp[mrad] p[MeV/c] t[mm/c] ID
-0.002139534420798525 0.010464805908801446 0.014810902824155434 2.9010033441201317 0.7208659444185335 1.7094461881012148 0.22593530987064975 2850.4646584970365 310208.8682443694 57550.0
0.0005486960955370542 0.00034675748083631857 0.0018464785550108126 9.316505315948934 1.5495773000018784 -2.1419976048959075 0.5173713687265714 2869.3925235878633 310207.72229293117 148.0
0.0057641471638619456 0.002580908586254186 0.018966482715307716 -5.125792988735368 -0.9700078750109625 4.133975693296346 -1.0035114132779144 2798.330187695976 310212.3461487854 54123.0
-0.016422156805484978 -0.07888720766937672 -0.024321675895378203 7.898817848286363 0.9008165761884906 -5.968896340794572 -0.3147221432139108 2726.8456210793306 310217.11077740963 150.0
-7.237185474703102e-05 -0.00782671792935047 0.014998343390499552 9.524903811211964 0.939746968022599 -4.371258333927191 0.8334852497553878 2869.9942305951245 310208.6234203174 151.0
0.02013392077148432 0.009299920880275793 0.014351863578571088 5.425168195258592 0.8925095970631332 2.4623415421050656 -0.16142561379181944 2809.909822060939 310214.49445391237 153.0
0.004361002525373301 0.010628549958372974 0.010228441160224575 9.152437950825782 2.0705226752846118 -2.705868725096561 0.28004903091250444 2870.149578024068 310209.0499556785 154.0
0.010197438405256939 -0.004089238990199497 0.019442835188826283 2.270745102955169 0.3168126341224359 0.6246843949933353 -0.6976536700849608 2854.336169501419 310208.56006238895 155.0
-0.003234331241679493 -0.009324735114967874 0.0418056452746038 8.026539175700782 1.3100589600752413 -3.113597565968008 0.7061506673935437 2849.4111602414064 310208.4627222635 54051.0
0.0018645301297025073 -0.0007153828527562392 0.0023981108171314785 12.578992364790542 1.596134599455888 -2.0347859595702973 -0.46478901064992373 2798.967106898607 310213.16262876923 159.0
-0.006375778076307311 0.03133742844734644 0.03744271761499665 12.187821873467033 2.177959862525014 -4.873236250101902 1.3900527741171138 2868.3623460186427 310210.0440696687 160.0
-0.0004718991338375074 2.5481346524805543e-05 0.002481276912308304 6.369541603205394 0.8053355902673541 -3.356492548980218 0.9291823310181536 2872.009446036236 310206.8544215371 62708.0
-0.0004400917857404758 0.0010150748624345252 0.0032522466241209744 -1.9741530083354208 -0.1428253357615885 2.779953914308489 -0.19382199671115768 2862.7085435875783 310206.2003193154 47079.0
0.07499503468419814 0.054130192952951475 -0.014954506104607846 -11.208766465997186 -0.6354955320660366 2.54979180480039 -0.7710067099323253 2810.904433250228 310212.344837119 163.0
-0.004792048785020481 -5.100535621131627e-05 0.006461582247205848 2.0226098280010465 0.07937691824123343 -0.058709148040048675 1.8318003598057764 2859.1374402107185 310208.52943769295 62705.0
0.006459478890853851 0.0018239620040520592 0.04662205585617609 -11.059684325200156 -1.554397338198603 2.4952827463638916 -0.5166442746383546 2882.9236555123807 310208.5642613045 165.0
-0.008400417416876377 -0.05477436533717761 -0.18163427355797335 11.548893664637124 1.7391566136372862 -1.2788478165671766 0.5790942209733757 2853.7164812965966 310208.5215964429 41672.0
0.032898748860281754 -0.012366360034378313 0.08326535282549699 -0.9175050346890349 0.26588517117678157 5.162289290838358 -1.8274164292879653 2818.6240287674314 310212.377900085 168.0
-0.03289537397297526 -0.0016043960068680817 -0.004825738736972304 11.146893499549625 1.5851910082469913 0.2467370924851553 0.39908716027362456 2799.697354398304 310214.87508295075 53127.0
0.05782737487515393 -0.04026790740377552 0.21851555925933397 -0.23923833720964677 0.2587921517979111 1.5522601134659324 -0.062006478785191145 2802.327304216833 310206.4694179302 42260.0
-0.0009080853052140535 -6.523236297195837e-05 0.001063869302288892 3.375793058315699 0.47426677550235724 -3.3196132657562405 1.115690680570177 2872.807939483933 310206.85086782795 68693.0
